yy,mm,dd,hh,mm_2,wdir,wspd,gst,x9,wvht,x11,x12,dpd,x14,x15,apd,mwd,x18,x19,pres,x21,atmp,x23,wtmp,x25,dewp,x27,vis,x29,tide
2024,01,08,04,18,320,NA,8.2,99,99,99,99,999,1021.8,NA,11.7,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,08,05,18,310,NA,9.3,99,99,99,99,999,1021.9,NA,12,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,08,06,18,320,NA,7.2,99,99,99,99,999,1022.2,NA,11.9,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,08,07,18,320,NA,6.2,99,99,99,99,999,1022.4,NA,12,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,08,08,18,330,NA,6.2,99,99,99,99,999,1022.7,NA,11.6,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,08,09,18,330,NA,4.6,99,99,99,99,999,1023.1,NA,11.2,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,08,10,18,360,NA,5.1,99,99,99,99,999,1023.5,NA,10.8,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,08,11,18,NA,10,NA,5.7,99,99,99,99,999,1023.8,NA,10.4,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,08,12,18,NA,20,NA,5.7,99,99,99,99,999,1024.1,NA,10.4,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,08,13,18,NA,10,NA,3.6,99,99,99,99,999,1024.7,NA,10.7,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,08,14,18,NA,20,NA,4.6,99,99,99,99,999,1025.5,NA,10.5,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,08,15,18,NA,30,NA,2.6,99,99,99,99,999,1026.2,NA,NA,9.6,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,08,16,18,NA,70,NA,2.6,99,99,99,99,999,1027.1,NA,NA,9.3,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,08,18,18,NA,90,NA,2.1,99,99,99,99,999,1029,NA,NA,9.5,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,08,19,18,NA,80,NA,3.1,99,99,99,99,999,1028.7,NA,NA,9.9,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,08,20,18,NA,NA,0,NA,0,99,99,99,99,999,1028.5,NA,10.8,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,08,21,18,NA,NA,0,NA,0,99,99,99,99,999,1027.9,NA,11.6,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,08,22,18,290,NA,2.1,99,99,99,99,999,1027.5,NA,11.6,NA,14.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,00,18,290,NA,5.1,99,99,99,99,999,1027.8,NA,13,NA,14.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,01,18,280,NA,5.1,99,99,99,99,999,1027.4,NA,12.8,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,02,18,290,NA,6.2,99,99,99,99,999,1027.7,NA,12.7,NA,14.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,03,18,300,NA,6.7,99,99,99,99,999,1027.9,NA,12.7,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,04,18,340,NA,3.6,99,99,99,99,999,1028.1,NA,12.4,NA,14.2,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,05,18,340,NA,4.1,99,99,99,99,999,1028.9,NA,12,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,06,18,350,NA,4.1,99,99,99,99,999,1029.3,NA,12,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,07,18,NA,10,NA,3.6,99,99,99,99,999,1029.3,NA,11.8,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,08,08,NA,60,NA,4.1,99,99,99,99,999,1029.3,NA,11,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,08,58,NA,70,NA,4.6,99,99,99,99,999,1029.3,NA,10.6,NA,14.1,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,09,58,NA,70,NA,3.6,99,99,99,99,999,1029.4,NA,11.2,NA,14,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,10,58,NA,70,NA,5.1,99,99,99,99,999,1028.9,NA,10.3,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,11,58,NA,60,NA,4.1,99,99,99,99,999,1028.8,NA,10.2,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,12,58,NA,80,NA,5.1,99,99,99,99,999,1028.3,NA,NA,9.7,NA,13.9,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,09,13,58,NA,80,NA,5.1,99,99,99,99,999,1028.3,NA,10,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,14,58,NA,90,NA,5.7,99,99,99,99,999,1028.1,NA,NA,9.9,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,09,15,58,NA,70,NA,5.7,99,99,99,99,999,1028,NA,NA,9.7,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,09,16,58,NA,60,NA,5.1,99,99,99,99,999,1028.3,NA,NA,9.2,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,09,17,58,NA,80,NA,4.6,99,99,99,99,999,1028.2,NA,NA,9.8,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,09,18,58,NA,90,NA,4.1,99,99,99,99,999,1027.7,NA,10.9,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,19,58,100,NA,2.1,99,99,99,99,999,1026.5,NA,11.8,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,21,18,270,NA,1,99,99,99,99,999,1025.1,NA,11.9,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,22,18,NA,30,NA,1.5,99,99,99,99,999,1024.4,NA,10.6,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,09,22,58,330,NA,4.1,99,99,99,99,999,1024.9,NA,10.9,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,00,18,310,NA,2.6,99,99,99,99,999,1024.9,NA,11.4,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,01,18,310,NA,8.8,99,99,99,99,999,1023.5,NA,12.7,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,02,18,310,NA,7.7,99,99,99,99,999,1023.7,NA,12.6,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,03,18,310,NA,9.3,99,99,99,99,999,1023.7,NA,12.4,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,04,18,310,NA,8.8,99,99,99,99,999,1023.6,NA,12.3,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,05,18,310,NA,7.7,99,99,99,99,999,1023.5,NA,12,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,06,18,320,10.3,99,99,99,99,999,1023.3,NA,12,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,07,18,320,NA,8.8,99,99,99,99,999,1023.6,NA,11.6,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,08,18,320,NA,6.7,99,99,99,99,999,1023.4,NA,11.6,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,09,18,330,NA,7.2,99,99,99,99,999,1023.4,NA,11.3,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,10,18,330,NA,5.1,99,99,99,99,999,1023.2,NA,11.1,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,11,18,340,NA,6.2,99,99,99,99,999,1023.1,NA,10.9,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,12,18,330,NA,4.1,99,99,99,99,999,1022.7,NA,11.1,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,13,18,330,NA,6.2,99,99,99,99,999,1022.2,NA,11.2,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,14,18,NA,20,NA,3.6,99,99,99,99,999,1022.1,NA,10.9,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,15,18,NA,60,NA,2.1,99,99,99,99,999,1022.2,NA,10.6,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,16,18,270,NA,3.6,99,99,99,99,999,1022.3,NA,11,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,17,18,200,NA,3.1,99,99,99,99,999,1022.2,NA,10.8,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,18,18,250,NA,1,99,99,99,99,999,1022.2,NA,11.5,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,19,18,NA,30,NA,1,99,99,99,99,999,1021.8,NA,10.7,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,20,18,200,NA,1.5,99,99,99,99,999,1019.6,NA,11.7,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,21,18,260,NA,6.2,99,99,99,99,999,1019.5,NA,12.4,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,22,18,260,NA,8.2,99,99,99,99,999,1018.2,NA,12.4,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,10,22,58,260,NA,6.7,99,99,99,99,999,1017.4,NA,12.2,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,00,18,280,NA,7.2,99,99,99,99,999,1017.6,NA,11.7,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,01,18,290,NA,7.2,99,99,99,99,999,1016.9,NA,12.3,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,02,18,270,NA,7.7,99,99,99,99,999,1016.3,NA,13.1,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,03,18,280,10.3,99,99,99,99,999,1015.4,NA,13,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,04,18,270,10.8,99,99,99,99,999,1015.1,NA,13.4,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,05,18,300,12.9,99,99,99,99,999,1014.6,NA,11.9,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,06,18,310,16.5,99,99,99,99,999,1015.5,NA,12.2,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,07,18,310,10.8,99,99,99,99,999,1016.3,NA,11.9,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,08,18,300,14.4,99,99,99,99,999,1016.3,NA,11.9,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,09,18,310,12.9,99,99,99,99,999,1016.7,NA,11.8,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,10,18,310,11.8,99,99,99,99,999,1018,NA,11.5,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,11,18,300,12.9,99,99,99,99,999,1018.1,NA,11.3,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,12,18,320,10.3,99,99,99,99,999,1018.8,NA,11,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,13,18,330,NA,7.2,99,99,99,99,999,1019.6,NA,10.2,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,14,18,320,NA,6.7,99,99,99,99,999,1020.3,NA,10.2,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,15,18,320,NA,6.2,99,99,99,99,999,1020.7,NA,10.2,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,16,18,330,NA,6.2,99,99,99,99,999,1021,NA,10.1,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,17,18,350,NA,4.1,99,99,99,99,999,1022.4,NA,NA,9.8,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,18,18,250,NA,1.5,99,99,99,99,999,1023.2,NA,10.4,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,19,18,100,NA,1.5,99,99,99,99,999,1023.3,NA,10.3,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,20,18,360,NA,2.1,99,99,99,99,999,1023,NA,10.8,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,21,18,330,NA,1,99,99,99,99,999,1022.8,NA,10.6,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,22,18,260,NA,1,99,99,99,99,999,1022.6,NA,11.1,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,11,22,48,NA,90,NA,1,99,99,99,99,999,1022.3,NA,11.3,NA,13.8,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,12,00,18,300,NA,6.2,99,99,99,99,999,1023.1,NA,11.7,NA,13.7,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,12,01,18,300,NA,6.2,99,99,99,99,999,1023.2,NA,11.4,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,12,02,18,300,NA,6.7,99,99,99,99,999,1023.6,NA,11.6,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,12,03,18,300,NA,6.7,99,99,99,99,999,1024,NA,11.6,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,12,04,18,320,NA,6.2,99,99,99,99,999,1024.6,NA,11.5,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,12,05,18,NA,10,NA,3.1,99,99,99,99,999,1024.7,NA,10.8,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,12,06,18,350,NA,4.6,99,99,99,99,999,1025,NA,10.4,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,12,07,18,350,NA,6.2,99,99,99,99,999,1024.7,NA,10.9,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,12,08,18,NA,10,NA,4.1,99,99,99,99,999,1025,NA,10.2,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,12,09,18,350,NA,2.1,99,99,99,99,999,1024.7,NA,10.4,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,12,10,18,360,NA,3.6,99,99,99,99,999,1024.9,NA,10.2,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,12,11,18,NA,50,NA,4.1,99,99,99,99,999,1025.2,NA,NA,9.3,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,12,12,18,NA,60,NA,3.6,99,99,99,99,999,1025.4,NA,NA,8.7,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,12,13,18,NA,70,NA,3.6,99,99,99,99,999,1025.3,NA,NA,8.2,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,12,14,18,NA,70,NA,5.1,99,99,99,99,999,1025.5,NA,NA,8.2,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,12,15,18,NA,70,NA,2.6,99,99,99,99,999,1026.2,NA,NA,8.5,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,12,16,18,NA,90,NA,4.6,99,99,99,99,999,1026.1,NA,NA,8.5,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,12,17,18,NA,90,NA,5.1,99,99,99,99,999,1026.9,NA,NA,8.2,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,12,18,18,NA,80,NA,4.6,99,99,99,99,999,1027.1,NA,NA,9,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,12,19,18,NA,80,NA,3.6,99,99,99,99,999,1026.5,NA,NA,9.2,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,12,20,18,NA,90,NA,3.1,99,99,99,99,999,1025.8,NA,10,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,12,21,18,NA,80,NA,1.5,99,99,99,99,999,1025.2,NA,10.6,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,12,22,18,NA,40,NA,2.1,99,99,99,99,999,1023.9,NA,10.9,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,12,23,18,320,NA,2.1,99,99,99,99,999,1024.4,NA,11.2,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,00,18,310,NA,4.6,99,99,99,99,999,1024.6,NA,11.4,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,01,18,300,NA,4.1,99,99,99,99,999,1024.5,NA,11.7,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,02,18,290,NA,7.7,99,99,99,99,999,1024.5,NA,12.1,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,03,18,320,NA,6.7,99,99,99,99,999,1024.1,NA,12.1,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,04,18,330,NA,4.6,99,99,99,99,999,1024.2,NA,12,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,05,18,340,NA,5.1,99,99,99,99,999,1024.8,NA,12,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,06,18,NA,10,NA,2.6,99,99,99,99,999,1024.3,NA,11.9,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,07,18,NA,30,NA,4.1,99,99,99,99,999,1023.9,NA,11.7,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,08,18,NA,70,NA,2.1,99,99,99,99,999,1023.5,NA,11.5,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,09,18,NA,30,NA,2.6,99,99,99,99,999,1023.2,NA,11.4,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,10,18,NA,70,NA,1.5,99,99,99,99,999,1023,NA,11.6,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,11,18,NA,60,NA,3.6,99,99,99,99,999,1022.2,NA,11,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,12,18,NA,20,NA,2.1,99,99,99,99,999,1022,NA,10.6,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,13,18,NA,30,NA,3.1,99,99,99,99,999,1021.8,NA,10,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,14,18,NA,90,NA,5.1,99,99,99,99,999,1021.8,NA,NA,9.4,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,13,15,18,NA,90,NA,4.6,99,99,99,99,999,1021.9,NA,NA,9.5,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,13,16,18,NA,80,NA,2.6,99,99,99,99,999,1022.6,NA,NA,9.6,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,13,17,18,100,NA,5.1,99,99,99,99,999,1023.1,NA,10,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,18,18,NA,90,NA,5.1,99,99,99,99,999,1023.3,NA,10.1,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,19,18,110,NA,4.1,99,99,99,99,999,1022.3,NA,11,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,20,18,120,NA,2.6,99,99,99,99,999,1021.8,NA,12.2,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,21,18,130,NA,2.1,99,99,99,99,999,1021.1,NA,12.6,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,13,22,18,210,NA,2.6,99,99,99,99,999,1020.6,NA,12.8,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,00,18,190,NA,5.7,99,99,99,99,999,1020.7,NA,13,NA,13.6,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,01,18,190,NA,5.1,99,99,99,99,999,1020.3,NA,13.2,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,02,18,220,NA,5.1,99,99,99,99,999,1021,NA,12.8,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,03,18,190,NA,4.1,99,99,99,99,999,1021,NA,12.7,NA,13.5,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,04,18,180,NA,6.2,99,99,99,99,999,1020.5,NA,12.9,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,05,18,190,NA,5.7,99,99,99,99,999,1020.3,NA,13,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,06,18,190,NA,5.7,99,99,99,99,999,1020.1,NA,12.9,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,07,18,180,NA,8.2,99,99,99,99,999,1019.6,NA,12.6,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,08,18,180,NA,8.2,99,99,99,99,999,1018.9,NA,12.4,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,09,18,190,NA,6.7,99,99,99,99,999,1018.7,NA,12.5,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,10,18,190,NA,7.7,99,99,99,99,999,1019.1,NA,12.4,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,11,18,190,NA,9.8,99,99,99,99,999,1019.2,NA,12.6,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,12,18,190,NA,7.7,99,99,99,99,999,1018.9,NA,12.6,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,13,18,220,NA,5.7,99,99,99,99,999,1019.1,NA,13.1,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,14,18,180,NA,1.5,99,99,99,99,999,1019.4,NA,13.2,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,15,18,NA,NA,0,NA,0,99,99,99,99,999,1019.9,NA,13.2,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA
2024,01,14,16,18,270,NA,1,99,99,99,99,999,1020.3,NA,12.8,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,17,18,280,NA,1.5,99,99,99,99,999,1021,NA,12,NA,13.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,18,18,280,NA,3.1,99,99,99,99,999,1020.2,NA,11.8,NA,13.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,19,18,350,NA,2.6,99,99,99,99,999,1020.7,NA,11.6,NA,13.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,20,18,360,NA,3.6,99,99,99,99,999,1019.4,NA,11.5,NA,13.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,21,18,360,NA,1.5,99,99,99,99,999,1019.2,NA,11.7,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,22,18,270,NA,2.6,99,99,99,99,999,1019.1,NA,12,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,14,23,18,290,NA,2.1,99,99,99,99,999,1019.2,NA,11.7,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,15,00,18,300,NA,5.7,99,99,99,99,999,1019,NA,13,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,15,01,18,290,NA,7.2,99,99,99,99,999,1019.2,NA,13,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,15,02,18,290,NA,8.2,99,99,99,99,999,1019.6,NA,12.9,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,15,03,18,310,NA,5.7,99,99,99,99,999,1019.6,NA,12.8,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,15,04,18,310,NA,5.7,99,99,99,99,999,1019.6,NA,12.7,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,15,05,18,330,NA,3.1,99,99,99,99,999,1019.7,NA,13,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,15,06,18,120,NA,2.6,99,99,99,99,999,1020.1,NA,12.6,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,15,07,18,140,NA,1.5,99,99,99,99,999,1020.6,NA,12.5,NA,13.3,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,01,15,08,18,NA,40,NA,3.1,99,99,99,99,999,1020.5,NA,12,NA,13.4,999,99,99,NA,NA,NA,NA,NA,NA,NA,NA
